id1,id2,id3,id4,id5,id6,v1,v2,v3
id067,id068,id0000000008,11,24,67,3,2,2.904575
id024,id093,id0000000081,3,80,13,3,6,33.027338
id045,id082,id0000000042,8,57,55,2,7,37.484102
id065,id092,id0000000052,20,71,72,1,14,13.875912
id011,id080,id0000000005,88,79,93,4,15,73.258421
id078,id037,id0000000034,49,21,72,4,5,28.003607
id043,id068,id0000000097,57,43,96,1,8,57.005943
id051,id100,id0000000091,21,27,100,2,1,14.477308
id018,id044,id0000000046,98,24,45,4,6,71.034942
id055,id070,id0000000017,94,33,39,2,3,88.748894
id001,id088,id0000000083,55,8,91,3,8,95.302911
id023,id046,id0000000060,17,43,22,1,11,51.606424
id054,id080,id0000000011,47,93,49,1,8,44.471464
id077,id051,id0000000030,48,48,64,5,9,84.278961
id026,id065,id0000000071,48,90,48,4,12,68.990832
id035,id022,id0000000012,80,8,72,5,4,16.939787
id024,id097,id0000000025,50,50,28,5,14,4.627729
id059,id046,id0000000024,72,64,16,5,14,50.473859
id007,id039,id0000000014,81,99,100,1,10,74.365093
id007,id094,id0000000073,16,87,73,2,10,11.50109
id025,id035,id0000000026,9,67,14,5,7,7.532249
id044,id090,id0000000024,23,77,63,4,11,59.416479
id086,id001,id0000000077,39,90,6,3,2,44.611424
id049,id032,id0000000053,59,70,42,1,10,87.524459
id077,id006,id0000000002,88,11,97,5,5,65.19316
id028,id066,id0000000038,12,83,30,4,6,46.375303
id017,id088,id0000000068,84,64,54,3,5,31.775132
id080,id100,id0000000042,89,26,63,3,4,97.017696
id066,id090,id0000000071,46,30,65,5,12,19.59317
id072,id057,id0000000069,35,65,60,4,1,56.241947
id034,id042,id0000000050,3,72,89,2,12,25.684252
id087,id065,id0000000024,70,32,7,5,9,85.444715
id086,id085,id0000000056,2,31,17,2,3,42.974092
id001,id005,id0000000069,76,52,48,5,7,18.65858
id038,id008,id0000000035,14,57,89,3,8,44.548095
id010,id072,id0000000062,49,8,65,4,6,2.480204
id008,id029,id0000000081,42,9,19,1,11,20.178597
id092,id024,id0000000018,91,93,34,5,10,2.117507
id020,id040,id0000000099,90,79,29,5,12,93.46195
id097,id013,id0000000017,7,81,74,3,9,51.456837
id015,id036,id0000000050,58,91,58,3,4,22.976956
id077,id035,id0000000036,52,52,98,4,1,40.32183
id022,id042,id0000000096,74,83,50,4,6,70.416042
id065,id057,id0000000056,46,68,26,3,1,64.401092
id077,id098,id0000000058,93,72,10,5,10,7.911636
id044,id039,id0000000039,99,29,61,2,4,58.244911
id059,id035,id0000000053,49,19,7,3,5,53.981386
id074,id093,id0000000094,7,98,85,3,14,96.286389
id055,id077,id0000000085,12,71,56,4,11,80.227938
id054,id002,id0000000089,17,83,37,4,7,54.727654
id018,id092,id0000000017,64,90,44,4,2,11.847875
id086,id099,id0000000088,49,74,93,4,10,32.798246
id063,id090,id0000000098,71,63,56,3,9,87.378616
id039,id038,id0000000037,56,68,16,5,13,65.493873
id009,id036,id0000000015,99,79,35,4,12,80.836032
id070,id062,id0000000013,59,61,61,1,5,80.200004
id015,id041,id0000000099,35,49,98,4,12,83.514562
id022,id096,id0000000082,86,47,26,5,6,94.552951
id070,id066,id0000000039,96,50,83,1,10,10.591545
id068,id049,id0000000029,18,85,1,3,2,25.661684
id045,id061,id0000000010,95,16,55,5,13,31.254155
id022,id064,id0000000048,7,94,41,5,14,86.696451
id100,id008,id0000000096,80,6,49,1,13,56.54376
id049,id092,id0000000081,80,38,63,1,14,65.689859
id075,id089,id0000000079,75,98,46,4,9,95.039965
id021,id068,id0000000076,81,20,64,4,2,12.120024
id042,id029,id0000000013,65,32,53,2,3,52.152733
id027,id019,id0000000038,54,5,15,4,4,10.745804
id004,id002,id0000000017,46,64,65,5,5,38.949299
id093,id017,id0000000060,60,18,2,3,10,64.128312
id080,id028,id0000000019,21,35,36,1,12,98.074013
id056,id017,id0000000065,94,77,48,5,4,67.886426
id089,id028,id0000000033,12,77,59,1,10,85.122658
id085,id052,id0000000027,84,17,23,5,5,71.063075
id010,id046,id0000000057,82,84,7,3,4,80.912587
id020,id100,id0000000083,74,80,49,3,13,82.363099
id097,id017,id0000000007,56,50,72,5,13,32.501035
id017,id089,id0000000047,63,3,8,5,2,36.716151
id096,id097,id0000000062,55,2,64,1,14,70.101815
id065,id091,id0000000015,57,17,60,3,8,54.319836
id032,id093,id0000000030,90,66,18,2,1,78.37695
id027,id064,id0000000093,13,81,10,5,8,68.765082
id092,id023,id0000000046,98,5,80,1,7,33.159851
id034,id080,id0000000083,70,68,64,4,6,98.765808
id069,id031,id0000000060,34,34,24,5,7,17.858651
id020,id089,id0000000092,44,5,9,3,3,47.428316
id069,id096,id0000000070,32,48,6,1,1,83.751126
id032,id039,id0000000033,37,84,48,3,4,1.505127
id057,id041,id0000000036,2,88,74,2,12,8.098651
id023,id019,id0000000023,55,61,48,5,3,9.898797
id086,id026,id0000000075,62,28,82,1,7,6.375487
id023,id020,id0000000005,50,68,80,4,13,17.930669
id075,id094,id0000000060,21,95,19,5,15,37.274114
id057,id058,id0000000049,87,25,17,4,4,43.872503
id056,id034,id0000000077,37,30,82,1,13,93.293104
id066,id048,id0000000084,87,89,72,5,1,80.403374
id011,id067,id0000000081,50,34,45,2,2,52.233353
id027,id086,id0000000023,90,27,45,4,13,18.072511
id081,id078,id0000000082,53,20,59,4,12,11.820251
id061,id080,id0000000017,54,49,27,5,12,22.658665
id029,id078,id0000000077,66,26,33,1,2,17.695449
id044,id053,id0000000083,8,39,59,5,7,98.925071
id064,id096,id0000000032,81,11,9,1,13,16.863689
id094,id017,id0000000010,60,27,41,2,6,73.112588
id016,id083,id0000000086,89,36,37,1,1,89.194538
id024,id024,id0000000092,41,40,28,2,15,32.521668
id097,id032,id0000000100,27,8,67,5,7,88.41102
id046,id097,id0000000068,70,72,69,5,11,0.377767
id068,id088,id0000000016,51,36,11,2,1,36.100854
id037,id012,id0000000027,88,57,88,3,12,12.455248
id006,id084,id0000000054,2,21,56,1,15,96.613178
id038,id056,id0000000090,9,22,89,5,10,32.206269
id095,id048,id0000000078,75,45,32,5,6,59.607052
id070,id028,id0000000041,62,40,64,1,6,75.464246
id024,id100,id0000000051,89,15,71,4,7,4.605435
id002,id084,id0000000074,54,35,57,3,4,67.600771
id020,id070,id0000000068,75,92,67,5,1,52.477397
id013,id085,id0000000033,28,40,25,2,10,63.55349
id024,id040,id0000000026,73,41,81,3,2,38.161423
id035,id095,id0000000091,52,25,6,5,12,20.90267
id066,id039,id0000000087,82,27,66,3,9,83.483421
id061,id061,id0000000072,73,98,54,2,7,4.896069
id054,id020,id0000000086,87,12,10,2,15,40.979331
id029,id043,id0000000024,41,25,16,2,10,40.37001
id081,id009,id0000000050,70,36,7,5,11,97.25491
id088,id012,id0000000014,6,79,29,3,11,16.958705
id009,id043,id0000000019,59,42,53,2,12,24.720914
id100,id088,id0000000053,49,7,49,1,14,74.665375
id006,id057,id0000000070,12,56,31,1,6,95.104317
id078,id062,id0000000052,17,95,75,3,5,78.93853
id053,id083,id0000000045,59,42,12,3,9,14.299493
id037,id030,id0000000091,88,48,17,3,10,38.953134
id020,id064,id0000000100,52,36,43,3,11,42.0833
id069,id055,id0000000096,47,4,58,5,3,97.200019
id056,id064,id0000000084,84,98,3,2,11,70.717637
id026,id014,id0000000042,83,4,50,2,11,14.29253
id039,id097,id0000000070,78,65,49,1,4,94.50541
id034,id015,id0000000091,97,26,50,3,8,3.559369
id058,id050,id0000000011,98,14,57,4,13,87.098189
id053,id093,id0000000061,9,52,19,3,14,47.337916
id018,id004,id0000000039,38,13,81,5,7,56.764049
id070,id006,id0000000034,33,25,47,2,7,69.729878
id086,id044,id0000000088,84,83,13,4,3,76.726834
id092,id015,id0000000040,35,91,71,3,2,75.70922
id027,id036,id0000000008,96,30,31,5,9,11.282779
id048,id085,id0000000039,28,29,71,3,12,71.941409
id053,id074,id0000000099,80,37,20,2,8,29.225695
id083,id007,id0000000033,40,47,38,4,10,17.630353
id053,id033,id0000000070,73,35,82,3,14,4.409705
id039,id018,id0000000080,4,82,65,1,8,25.777926
id072,id077,id0000000086,69,21,94,3,12,69.050862
id068,id100,id0000000076,22,4,24,4,10,5.223396
id031,id097,id0000000047,50,40,35,3,3,76.412482
id016,id078,id0000000045,54,26,26,3,7,36.684188
id047,id030,id0000000038,65,34,4,4,12,4.824141
id058,id070,id0000000041,47,17,84,5,2,45.661688
id031,id012,id0000000001,36,79,66,5,2,40.938923
id095,id092,id0000000098,62,56,80,5,1,79.431415
id051,id058,id0000000006,1,92,96,1,3,78.130766
id079,id002,id0000000071,96,24,37,4,9,65.203027
id070,id003,id0000000030,10,22,6,1,5,96.264111
id057,id084,id0000000011,98,63,50,3,10,74.855064
id049,id070,id0000000076,56,28,45,3,13,23.29912
id004,id005,id0000000091,4,53,34,4,4,26.819805
id050,id055,id0000000038,14,72,47,2,15,0.70825
id071,id067,id0000000056,20,64,66,4,2,92.700696
id062,id046,id0000000040,21,44,77,3,10,21.749099
id014,id052,id0000000022,94,73,54,5,1,86.956084
id017,id017,id0000000080,94,52,82,4,4,34.776132
id055,id042,id0000000054,55,54,3,1,2,53.657371
id021,id008,id0000000078,63,88,49,3,4,36.280696
id097,id048,id0000000046,29,76,2,2,15,37.030478
id070,id007,id0000000075,33,70,5,5,10,98.998869
id092,id085,id0000000065,95,43,19,2,6,97.741113
id067,id030,id0000000089,40,60,44,2,14,3.930621
id014,id067,id0000000095,88,52,20,5,3,8.225304
id067,id013,id0000000079,22,63,75,5,10,91.681595
id051,id091,id0000000083,61,90,35,2,14,12.313014
id019,id013,id0000000027,75,16,63,2,11,7.100088
id004,id059,id0000000036,41,44,31,1,3,1.822779
id061,id100,id0000000008,5,71,83,1,8,53.749349
id006,id020,id0000000007,15,62,71,1,5,61.010367
id003,id081,id0000000099,36,50,76,1,13,93.174916
id041,id067,id0000000078,94,18,52,4,7,81.707301
id006,id032,id0000000056,61,88,73,2,5,90.178716
id046,id033,id0000000072,37,25,52,4,5,60.175489
id054,id072,id0000000031,34,77,94,1,3,33.044455
id040,id094,id0000000031,60,70,97,5,3,99.430108
id071,id056,id0000000072,56,59,100,4,14,95.500597
id078,id038,id0000000016,25,5,46,4,4,81.800578
id079,id015,id0000000074,58,13,23,1,4,10.055176
id054,id011,id0000000042,28,51,5,2,8,20.503311
id057,id100,id0000000024,86,2,94,4,11,95.166669
id005,id100,id0000000023,36,28,33,5,1,29.055532
id086,id016,id0000000067,23,88,97,4,4,71.115871
id017,id050,id0000000094,72,58,67,3,7,56.660735
id049,id053,id0000000007,56,71,41,4,12,82.296365
id063,id044,id0000000003,81,81,39,1,8,45.30231
id065,id025,id0000000083,84,32,41,1,9,11.983874
id017,id085,id0000000067,72,31,95,4,6,21.53431
id043,id020,id0000000070,98,50,31,4,12,66.111316
id068,id084,id0000000024,52,23,22,4,10,75.378354
id002,id073,id0000000064,12,72,52,3,8,34.687189
id075,id086,id0000000014,48,74,4,1,12,75.527881
id089,id096,id0000000096,100,96,9,5,7,41.392536
id058,id057,id0000000059,68,68,14,2,11,83.517222
id042,id078,id0000000081,66,67,13,1,6,51.355242
id090,id067,id0000000086,22,96,75,3,13,24.447957
id074,id019,id0000000039,72,9,7,3,3,54.782186
id002,id023,id0000000016,17,64,46,2,12,82.681946
id083,id041,id0000000078,17,23,81,2,7,25.839745
id041,id024,id0000000087,31,8,90,2,10,46.286763
id014,id066,id0000000044,58,1,32,3,3,23.286816
id072,id090,id0000000056,41,2,74,5,4,38.514852
id052,id091,id0000000039,74,28,82,1,6,61.443534
id021,id052,id0000000071,27,96,26,5,6,54.937667
id005,id065,id0000000093,13,89,91,4,2,24.488709
id023,id098,id0000000058,50,95,26,2,2,79.983572
id035,id018,id0000000017,71,48,38,3,11,22.10092
id079,id069,id0000000036,31,9,37,5,1,76.73376
id014,id027,id0000000044,89,81,72,5,15,64.2252
id071,id096,id0000000085,97,82,18,4,2,21.445193
id094,id099,id0000000042,43,71,78,2,2,92.06885
id037,id076,id0000000069,91,21,49,4,6,99.10435
id045,id056,id0000000057,22,67,86,5,10,30.928792
id028,id031,id0000000012,41,58,3,5,13,53.433292
id073,id023,id0000000011,96,78,45,4,6,77.152697
id001,id056,id0000000068,52,31,50,2,3,56.416401
id001,id030,id0000000070,3,86,17,4,7,53.760208
id046,id024,id0000000059,61,89,99,5,9,25.75945
id065,id089,id0000000085,97,22,80,3,4,74.342534
id038,id050,id0000000098,100,98,39,3,10,75.895226
id066,id091,id0000000073,67,20,5,1,11,45.392591
id100,id072,id0000000002,24,94,67,3,4,28.383424
id075,id027,id0000000079,92,27,51,1,8,18.766736
id039,id060,id0000000090,21,90,58,4,10,79.739888
id080,id097,id0000000100,36,90,44,5,3,10.32507
id078,id032,id0000000014,19,68,6,3,1,68.479883
id068,id002,id0000000032,17,69,3,1,11,74.787879
id082,id099,id0000000092,45,62,10,2,7,28.145241
id012,id014,id0000000076,87,63,59,4,15,46.2003
id007,id038,id0000000064,26,84,94,1,4,95.72656
id084,id092,id0000000042,18,47,78,2,2,48.199212
id061,id052,id0000000038,63,100,100,4,15,27.630532
id053,id056,id0000000007,79,47,34,4,1,60.524965
id068,id035,id0000000094,74,50,79,3,1,68.786492
id012,id084,id0000000095,64,86,91,1,10,75.098924
id094,id029,id0000000081,86,77,9,5,10,17.851074
id031,id095,id0000000027,91,46,74,2,15,53.107991
id091,id061,id0000000054,88,52,78,5,7,11.520466
id081,id008,id0000000046,100,45,40,1,15,86.630915
id085,id016,id0000000051,13,77,45,5,10,35.924505
id090,id004,id0000000073,13,43,54,4,15,95.906241
id040,id003,id0000000067,31,7,84,5,14,55.455601
id044,id056,id0000000016,37,90,34,5,1,96.640026
id007,id048,id0000000010,14,1,81,1,5,75.850572
id077,id004,id0000000039,93,53,47,5,1,74.293529
id081,id053,id0000000031,93,98,97,1,10,55.632465
id039,id069,id0000000022,44,72,65,2,2,73.137922
id038,id007,id0000000037,14,77,64,1,4,38.985973
id091,id062,id0000000001,8,42,31,5,9,57.431669
id011,id092,id0000000005,19,83,100,3,9,64.825239
id057,id056,id0000000026,36,1,18,1,2,94.010385
id036,id011,id0000000050,88,85,1,4,6,62.140906
id035,id062,id0000000006,48,70,20,1,15,46.363628
id050,id011,id0000000041,69,19,37,3,2,9.094761
id048,id010,id0000000060,43,10,92,4,12,15.440928
id079,id019,id0000000028,17,14,55,2,2,33.104334
id083,id032,id0000000081,52,74,3,5,15,46.062524
id010,id091,id0000000041,39,29,62,3,12,61.922496
id040,id064,id0000000027,68,87,19,1,14,62.505935
id042,id039,id0000000008,41,78,84,2,12,76.382969
id080,id056,id0000000050,37,58,20,1,1,62.199341
id072,id010,id0000000010,90,99,96,5,12,82.524253
id083,id046,id0000000006,93,99,87,1,4,63.927547
id016,id025,id0000000075,4,75,44,3,11,11.690592
id047,id099,id0000000047,85,25,53,3,2,80.352971
id036,id046,id0000000077,76,32,59,3,4,15.072276
id067,id012,id0000000006,79,19,65,2,1,92.916558
id016,id029,id0000000056,29,21,50,5,13,70.008538
id078,id089,id0000000018,45,23,43,2,6,17.607442
id013,id066,id0000000062,92,3,89,5,9,74.607623
id001,id098,id0000000006,74,73,21,2,13,20.299653
id097,id006,id0000000013,79,42,36,2,2,13.342913
id044,id037,id0000000048,15,8,93,2,3,49.781758
id060,id064,id0000000026,92,39,61,3,14,37.345618
id032,id064,id0000000099,71,43,15,3,12,44.518549
id067,id029,id0000000087,15,34,85,5,13,77.668799
id023,id029,id0000000018,44,81,35,1,11,52.670245
id066,id100,id0000000027,36,38,81,5,6,96.468708
id042,id075,id0000000057,32,37,70,4,4,33.765281
id052,id024,id0000000098,96,58,80,1,12,95.63304
id044,id034,id0000000047,57,63,57,5,2,83.895171
id006,id078,id0000000060,56,16,14,3,14,85.141144
id066,id077,id0000000007,100,68,21,5,7,90.487875
id071,id038,id0000000051,85,57,26,4,1,90.20571
id074,id048,id0000000054,16,71,12,5,14,58.60631
id081,id018,id0000000009,92,54,21,3,3,9.03836
id003,id002,id0000000088,24,56,43,1,8,41.986053
id069,id086,id0000000100,24,9,64,2,2,69.0091
id008,id038,id0000000007,23,52,2,4,13,54.387824
id035,id079,id0000000035,9,48,67,2,13,48.68795
id012,id092,id0000000004,69,46,34,1,5,76.004757
id026,id024,id0000000049,56,29,24,3,13,24.349567
id032,id050,id0000000075,24,48,54,1,1,25.850924
id055,id047,id0000000019,25,68,86,3,1,98.250151
id041,id014,id0000000033,40,51,61,2,8,79.59867
id009,id090,id0000000088,65,28,31,3,5,97.469311
id043,id001,id0000000058,80,40,72,3,6,69.793267
id023,id013,id0000000014,37,74,90,2,8,97.621996
id027,id091,id0000000086,96,2,67,1,8,6.340334
id097,id008,id0000000070,41,66,88,1,4,40.213144
id084,id095,id0000000083,13,50,95,3,5,88.381373
id022,id028,id0000000061,36,80,88,4,14,99.451606
id005,id044,id0000000056,91,6,99,5,1,10.814443
id080,id040,id0000000086,45,3,16,1,9,91.839034
id035,id043,id0000000018,11,67,45,3,12,64.746839
id005,id054,id0000000072,19,71,97,1,3,76.192136
id009,id082,id0000000011,87,82,55,4,8,29.188428
id026,id062,id0000000072,18,6,63,5,9,71.229909
id053,id091,id0000000055,43,69,88,2,3,51.042394
id051,id039,id0000000049,83,51,11,2,10,52.453957
id021,id010,id0000000080,35,18,85,3,7,50.10877
id033,id060,id0000000008,20,19,46,3,10,85.207499
id039,id033,id0000000007,28,46,50,1,2,95.010905
id091,id056,id0000000094,100,16,97,2,2,95.182139
id073,id040,id0000000012,31,35,40,4,14,51.278891
id069,id084,id0000000040,54,14,63,2,1,16.736742
id067,id077,id0000000025,72,48,42,2,7,73.62456
id093,id018,id0000000023,13,61,38,3,8,0.936581
id076,id028,id0000000058,92,40,9,4,10,16.293802
id014,id024,id0000000035,27,17,25,1,7,72.218126
id022,id008,id0000000094,43,23,20,2,13,17.936371
id080,id061,id0000000032,48,40,93,3,8,68.118018
id063,id023,id0000000054,47,76,79,3,8,42.461613
id004,id048,id0000000019,51,70,95,3,5,97.985731
id028,id003,id0000000078,27,81,87,5,8,34.529616
id020,id034,id0000000067,9,55,86,1,9,6.696628
id049,id053,id0000000092,31,49,42,2,8,82.340938
id020,id083,id0000000067,19,7,5,2,7,86.922392
id078,id060,id0000000091,73,69,60,4,8,42.787988
id057,id037,id0000000045,39,41,35,1,14,46.915182
id025,id056,id0000000045,3,52,66,1,1,65.206692
id052,id037,id0000000036,6,15,98,1,11,62.328616
id086,id022,id0000000005,55,78,46,3,6,16.265231
id069,id022,id0000000036,93,85,39,4,3,44.613383
id095,id018,id0000000036,47,78,23,3,4,52.129952
id059,id068,id0000000067,52,17,16,1,1,61.705769
id013,id006,id0000000054,26,63,17,1,11,21.435306
id071,id084,id0000000032,97,64,73,1,4,72.251539
id037,id088,id0000000095,35,22,62,2,14,0.848296
id055,id016,id0000000088,78,22,79,3,8,94.599272
id015,id022,id0000000018,71,81,2,2,8,53.295728
id077,id086,id0000000031,61,9,26,1,2,30.175616
id011,id065,id0000000043,29,24,62,1,13,85.133471
id034,id014,id0000000094,4,29,21,5,8,57.689408
id001,id065,id0000000039,70,58,35,1,1,62.889209
id051,id023,id0000000040,87,61,50,3,12,31.509284
id100,id034,id0000000041,78,16,68,1,1,17.457799
id020,id062,id0000000063,82,2,90,1,1,78.243032
id073,id020,id0000000005,64,13,65,2,13,43.638192
id023,id003,id0000000086,11,2,57,3,5,39.081684
id068,id095,id0000000061,43,100,63,4,13,95.68854
id035,id027,id0000000088,74,37,41,4,13,95.66083
id003,id002,id0000000031,32,41,21,3,12,89.421436
id057,id041,id0000000063,32,67,82,1,9,57.880403
id030,id048,id0000000068,34,97,66,5,12,53.929063
id047,id052,id0000000092,63,53,88,4,11,3.556034
id072,id099,id0000000013,17,44,61,5,13,88.012055
id010,id002,id0000000016,4,31,18,5,13,54.112815
id060,id065,id0000000034,33,9,11,1,4,36.289853
id031,id075,id0000000007,70,81,71,2,2,32.820483
id056,id022,id0000000096,50,29,76,2,7,78.057198
id095,id053,id0000000029,23,50,92,1,7,62.429488
id091,id085,id0000000100,23,74,17,5,14,50.667966
id048,id046,id0000000084,64,84,65,2,12,10.827959
id074,id074,id0000000018,88,29,91,1,1,49.362842
id049,id042,id0000000018,3,51,6,1,2,87.771767
id078,id032,id0000000028,31,98,26,2,1,77.636403
id069,id080,id0000000034,78,66,88,1,9,44.260907
id085,id020,id0000000005,41,60,47,4,11,41.113898
id048,id072,id0000000026,30,61,27,5,9,19.641444
id006,id093,id0000000047,20,9,69,5,5,68.008644
id032,id072,id0000000011,70,84,53,2,13,42.120213
id022,id059,id0000000080,67,94,40,3,7,47.691837
id095,id064,id0000000001,64,73,53,5,14,63.633899
id052,id091,id0000000010,11,11,77,1,9,54.184651
id049,id039,id0000000048,2,36,63,1,2,99.373835
id048,id021,id0000000048,39,44,65,1,4,75.328519
id072,id051,id0000000080,88,38,41,1,9,58.819819
id084,id020,id0000000019,45,14,29,4,6,79.257921
id053,id082,id0000000034,98,29,63,4,11,70.007583
id094,id017,id0000000004,49,96,10,5,14,88.431166
id021,id003,id0000000031,12,16,70,4,2,31.329727
id031,id095,id0000000015,16,46,50,4,13,5.64034
id086,id033,id0000000007,59,94,44,5,11,82.069773
id100,id044,id0000000039,39,62,11,3,5,92.757267
id071,id058,id0000000061,18,55,99,2,3,70.477065
id094,id021,id0000000028,10,38,99,2,4,99.79378
id008,id024,id0000000061,99,15,77,5,7,70.85835
id097,id051,id0000000081,19,46,50,5,7,32.991146
id046,id043,id0000000014,16,67,48,2,15,56.884989
id001,id097,id0000000044,71,81,54,3,1,60.855124
id055,id036,id0000000083,75,25,5,4,10,84.462671
id088,id008,id0000000082,86,23,16,5,11,62.040438
id025,id058,id0000000039,78,63,78,2,14,12.8858
id005,id046,id0000000095,98,76,44,3,12,84.50335
id015,id032,id0000000082,28,58,43,1,9,80.337058
id017,id043,id0000000012,22,67,29,4,15,23.558723
id097,id066,id0000000012,73,46,5,4,14,48.147319
id023,id026,id0000000021,85,5,79,5,10,46.222852
id075,id046,id0000000025,48,14,94,4,3,48.52818
id012,id050,id0000000087,99,61,70,4,10,9.533726
id077,id051,id0000000018,74,17,78,5,2,75.728413
id079,id026,id0000000042,27,75,60,1,10,42.9037
id033,id007,id0000000096,18,91,66,1,14,73.834499
id078,id062,id0000000060,98,89,39,1,7,53.76808
id087,id092,id0000000058,75,40,77,3,9,24.984158
id012,id023,id0000000018,27,16,40,4,12,66.055585
id075,id051,id0000000008,69,84,61,1,14,98.298772
id054,id075,id0000000099,19,77,18,4,6,63.296993
id010,id086,id0000000064,46,87,46,4,4,63.464012
